2016-06-15 16:27:10,0.2490364,-0.0161350,0.5538004,0.1528908,0.3713520,0.2570449,0.0669322,0.3210111,0.6732787,1.0209985,0.9762833,0.6152219,0.1678801,0.5814022,0.8299541,0.6759773,0.5971675,0.5549626,0.6446192,0.4611041,0.4191774,0.7052826,0.8576254,0.7118196,0.2180854,0.0964503,0.1597872,0.0368821,0.1565116,0.0610978,0.4177380,0.2611842,0.0842325,0.0256766,0.0524952,0.6524688,0.2747099,0.3380388,0.7245573,0.2325897,0.6515349,0.3238089,0.5060862,0.3162507,0.5904444,0.2694169,0.2044113,1.0283882,0.2155659,0.7313385,0.3005958,-1,2
2016-06-15 16:27:13,0.1073480,-0.0161541,0.4906325,0.0405075,0.3565734,0.1458226,-0.0254550,0.3724684,0.6753966,1.0983757,1.1172696,0.5689200,0.1433921,0.6477981,0.9170604,0.7613548,0.6022535,0.5806966,0.7282793,0.4994009,0.4573146,0.6989703,0.7679825,0.7094474,0.1293346,0.0776439,0.0942998,0.0276175,0.0968479,0.0301696,0.4363661,0.1768978,0.0589567,0.0274445,0.1008269,0.6456442,0.2177891,0.4491154,0.5076240,0.5130182,0.3961041,0.6564039,0.3198389,0.3892619,0.4617920,0.3395490,0.0750266,1.0155677,0.2900021,0.6430049,0.4399918,-1,2
2016-06-15 16:27:15,0.6131603,-0.0150009,0.8234799,0.5114463,0.3717321,0.8616900,0.1281782,0.1116561,0.7458227,1.0383971,0.9622492,0.5052092,0.0768251,0.5845249,0.8697233,0.7835865,0.6132499,0.6446860,0.7214230,0.5166274,0.4580502,0.6249367,0.7765373,0.7056812,0.5179723,0.1062178,0.2379774,0.0894065,0.2193041,0.0469687,0.4114898,0.3054093,0.1342180,0.0516965,0.0721587,0.5376183,0.4143654,0.5612766,0.6129195,0.2179657,0.6948501,0.1912789,0.7491077,-0.0899813,0.8971233,0.1824194,0.5079577,0.6549856,0.6278348,0.2794005,0.6708229,-1,2
2016-06-15 16:27:17,0.5049896,-0.0161247,0.8524452,0.3360786,0.2426054,0.7808010,0.1072333,0.0714297,0.8554883,0.9809361,0.9828397,0.7538081,0.1436699,0.8289758,0.7571144,0.8700172,0.5755004,0.7039248,0.6525757,0.5271495,0.4615779,0.6730486,0.6946821,0.7828896,0.1078148,0.0727467,0.1357180,0.0629041,0.0794134,0.0178802,0.4253789,0.2832643,0.0984381,0.0363281,0.0659207,0.5958055,0.2893008,0.4619481,0.7838300,-0.0600508,1.0407823,-0.4899011,1.5350239,-1.0609893,1.7760057,-0.1077207,1.2075982,0.1016202,1.0504108,0.1780549,0.6901844,-1,2
2016-06-15 16:27:20,0.4425248,-0.0160751,0.5915820,0.3661158,0.5370922,0.4097229,0.1895398,0.3625356,0.6051955,0.7528597,0.6399865,0.8433950,0.0893835,0.4990932,0.7987836,0.7150626,0.7112140,0.6045283,0.7461943,0.4259324,0.4734921,0.7113449,0.6968525,0.7265171,0.2873981,0.1893637,0.2675488,0.1697246,0.0699263,0.1610598,0.4018323,0.2552135,0.1799445,0.0793233,0.0717124,0.6131950,0.3531336,0.1550015,1.0195014,-0.0750895,0.6434398,0.3634961,0.7384306,0.1597670,0.7652378,0.1914147,0.3653694,0.8164911,0.3277691,0.6514053,0.2196139,-1,2
2016-06-15 16:27:22,0.2932188,-0.0154002,0.5599008,0.3010601,0.4975304,0.4026451,0.2115954,0.2924429,0.5157286,1.0154086,0.9214650,0.4781296,0.3893127,1.0608269,0.4023394,0.8342489,0.5821538,0.6055620,0.7161091,0.5384469,0.4973470,0.6512284,0.8078918,0.6730438,0.1218474,0.1122255,0.3964866,0.1353889,0.7020281,0.1350874,0.4393693,0.7035669,0.1586739,0.0266747,0.0835774,0.5969478,0.2156175,0.2107897,0.9152841,0.0014003,0.8412972,0.1310304,0.8343892,-0.0940512,0.6198084,0.2795484,0.6296804,0.7177920,0.3828306,0.5547536,0.3362875,-1,2
2016-06-15 16:27:24,0.7396133,-0.0159748,0.6209821,0.6242834,0.5492204,0.8384344,0.2605007,0.2879700,0.5074827,0.8439755,0.6296313,0.7262993,0.3332219,0.5328538,0.7770881,0.7004508,0.5809575,0.7146323,0.5573057,0.5718004,0.4364651,0.7652195,0.8246529,0.6767145,0.5159137,0.2865803,0.1900069,0.1931456,0.2976685,0.1614692,0.3979129,0.6598846,0.2266774,0.0479336,0.0796855,0.4713491,0.6371661,0.1439287,1.0457758,-0.1755626,1.0782318,-0.1952576,0.9321894,-0.2517270,1.1855135,0.1495925,0.6559398,0.3656656,0.6247642,0.4626726,0.5234305,-1,2
2016-06-15 16:27:27,2.0986029,-0.0151568,1.1559246,1.6738555,0.2429553,2.6260806,0.5510870,-0.3611276,0.6542029,0.5940717,0.4552306,0.6251999,-0.1425823,0.9611396,0.6970180,0.8861793,0.6965851,0.6818581,0.5873803,0.4859124,0.3875663,0.6783748,0.5945777,0.7035990,1.6386123,0.4911966,0.6710625,0.3618638,0.4314830,0.0882325,0.4055505,0.6667364,0.5203933,0.1729847,0.1016314,0.3048930,1.0349235,0.1749369,1.5127392,-1.1706280,2.1872193,-1.3894624,2.1188962,-1.9535904,3.1230848,-0.6879214,2.3969739,-0.6616656,1.5231152,-0.4620920,1.3633181,0,2
2016-06-15 16:27:29,1.5691759,-0.0156684,1.2570348,1.2624787,0.3001704,2.1174912,0.4006338,-0.2912690,0.7529942,0.7221057,0.8322087,0.8677542,-0.1325633,0.8889802,0.7350894,0.8133101,0.6711529,0.7148903,0.7188658,0.4902951,0.3709830,0.6476437,0.6624920,0.8830669,0.7449722,0.2407041,0.4924376,0.2105534,0.2990769,0.2109340,0.4403748,0.5416222,0.2175405,0.0677535,0.1634199,0.4258266,0.9593410,0.3526641,1.2394443,-0.9306320,2.2080853,-1.9474391,2.6892342,-2.3520614,3.3154561,-0.7680766,2.8818184,-1.2870636,2.0205721,-0.7954324,1.5908824,0,2
2016-06-15 16:27:31,1.4518640,-0.0137912,1.1034744,1.1695486,0.3473238,1.6584463,0.4673114,-0.0234316,0.6750747,0.5482276,0.4960793,0.5531611,0.0748528,0.7564985,0.6613482,0.6996511,0.5971321,0.5858507,0.6673441,0.4967882,0.4587708,0.6778234,0.7336525,0.8507863,1.5515660,0.4641338,0.3206120,0.3107887,0.4266062,0.1970079,0.2536134,0.3340117,0.3165965,0.0955048,0.0941976,0.4653731,0.7337807,0.4661734,0.9254796,-0.3188082,1.3493810,-0.7719731,1.5552373,-0.7968525,1.7175514,-0.1509359,1.2508095,0.2186380,0.7850738,0.1206253,0.8554982,0,2
2016-06-15 16:27:33,0.3023599,-0.0160554,0.8399052,0.1835630,0.3394920,0.2671560,0.1608245,0.2988894,0.7195703,0.9065102,0.8301633,0.6209721,0.0531004,0.7845545,0.8104517,0.7508020,0.5731772,0.5989993,0.7103867,0.5410825,0.4576914,0.6624034,0.7947696,0.7412020,0.1703207,0.1422137,0.1508798,0.1977431,0.1056450,0.1041114,0.4175934,0.2393312,0.0672373,0.0359342,0.0386226,0.6109687,0.2884990,0.4858731,0.6740040,0.1315743,0.6335545,0.3112199,0.7763621,0.0684263,0.7529665,0.2073993,0.3978676,0.8348058,0.3698980,0.6137729,0.4174458,-1,2
2016-06-15 16:27:36,0.4364307,-0.0154843,0.4537201,0.4108717,0.3683229,0.4370229,0.2053941,0.5193801,0.4947253,0.6195486,0.6345669,0.4918821,0.3875874,0.7165031,0.5658425,0.7974912,0.4834084,0.6256384,0.6246670,0.4250940,0.4756993,0.7435593,0.9215521,0.7082823,0.3094425,0.4757179,0.1364796,0.2387910,0.1714914,0.2792716,0.3295991,0.1975462,0.1482730,0.0825983,0.0180727,0.5179500,0.1940672,0.2373280,0.7832428,0.2768105,0.5894296,0.2609733,0.7434048,0.1608462,0.2522346,0.4243958,0.4007472,0.7136198,0.3525321,0.4607283,0.5359397,-1,2
2016-06-15 16:27:38,0.3396865,-0.0157655,0.4367338,0.1537583,0.5179317,0.3409672,0.2301628,0.5257078,0.7779209,0.6548843,0.5781556,0.3958143,0.0516633,0.4642901,0.6543088,0.6477902,0.4256396,0.5771577,0.6108614,0.5023787,0.5426065,0.6973440,0.8774824,0.7834934,0.3613990,0.3403509,0.1044756,0.3161028,0.1011073,0.0531144,0.2518949,0.1228200,0.0528503,0.0632784,0.0489836,0.5512028,0.2107873,0.3429943,0.7039671,0.2261423,0.5189446,0.5844665,0.6200743,0.2883928,0.4847215,0.2861172,0.3251374,0.7561358,0.2132667,0.7151347,0.3543935,-1,2
2016-06-15 16:27:40,0.3587306,-0.0160000,0.6029339,0.2637176,0.5890872,0.3804006,0.1319387,0.3926221,0.6731365,0.7271378,0.8060748,0.4441060,0.2560980,0.7762988,0.7870716,0.7150956,0.5906929,0.6430386,0.6486639,0.4619806,0.4322301,0.6830065,0.7816227,0.7599486,0.2907004,0.1799472,0.1649076,0.1682743,0.1350474,0.1298776,0.3478276,0.1438960,0.0650836,0.0305955,0.0814697,0.5676566,0.2319933,0.3731695,0.7080224,0.1717732,0.7241025,0.3156300,0.6712003,0.1126515,0.5561463,0.3251791,0.2297594,0.8862847,0.3103671,0.6155707,0.3610186,-1,2
2016-06-15 16:27:43,0.1606716,-0.0161234,0.4704599,0.0884882,0.3477547,0.1933449,0.0385764,0.4042547,0.6638844,0.9906750,1.0017459,0.5267624,0.0804158,0.4571956,0.8611613,0.7334498,0.5939909,0.6893293,0.6769094,0.5340574,0.4997228,0.7688694,0.6539580,0.7520003,0.1255724,0.0850827,0.1774206,0.1345246,0.0837164,0.0290376,0.3316912,0.1150531,0.1101354,0.0388249,0.0362300,0.5944302,0.1644114,0.3265943,0.6956024,0.3008507,0.5202458,0.5969672,0.3823241,0.2451222,0.6482624,0.3256777,0.1223398,0.8295594,0.3487543,0.7176966,0.3712630,-1,2
2016-06-15 16:27:45,0.2178040,-0.0160186,0.4961314,0.1077523,0.4435003,0.2337893,0.0854702,0.4240201,0.7243957,0.8106717,0.8003365,0.5953656,0.0402483,0.7667721,0.7056225,0.6867712,0.5809376,0.6365061,0.7171149,0.5418928,0.5307355,0.7625679,0.7767929,0.6770784,0.1962386,0.1536995,0.1906242,0.2707042,0.0812936,0.0447403,0.4002227,0.1940675,0.0760568,0.0161141,0.0591080,0.4775995,0.2289164,0.3593518,0.6869861,0.2676274,0.4852146,0.6007841,0.5285118,0.3532885,0.4565704,0.2877020,0.1352336,0.9510043,0.2116509,0.7642854,0.4057718,-1,2
2016-06-15 16:27:47,0.3518747,-0.0160948,0.4372882,0.2672577,0.4348572,0.3692784,0.1085211,0.4618223,0.5625309,0.8185537,0.7025262,0.4993153,0.2082102,0.8246590,0.8361039,0.6601752,0.5597238,0.5385163,0.7016047,0.4477581,0.3972434,0.7564104,0.8064596,0.7864790,0.2611014,0.2816103,0.2477597,0.1093215,0.1210670,0.1876460,0.3556615,0.3279396,0.0977876,0.0357957,0.0624638,0.5997068,0.2277068,0.2317814,0.7764441,0.3413032,0.4253466,0.4738756,0.4907540,0.3016852,0.5906383,0.2999845,0.1889763,0.8745973,0.2616221,0.7504818,0.3957899,-1,2
2016-06-15 16:27:49,0.5781190,-0.0156429,0.6076264,0.5212036,0.4536786,0.5209452,0.3263073,0.4400832,0.4463492,0.6193532,0.5224898,0.5704835,0.1656494,0.6904558,0.4979650,0.7751881,0.6229721,0.5921774,0.6925625,0.4899516,0.4301294,0.6803057,0.8680238,0.6836354,0.3901810,0.3082497,0.2840123,0.2620029,0.1982660,0.2773547,0.3039185,0.5700004,0.1516008,0.1171208,0.0710960,0.5624834,0.4096176,0.1587338,0.9776490,0.0879465,0.3593489,0.6354305,0.7040127,-0.1477688,1.0253648,0.1883896,0.3935200,0.9673216,0.0112061,0.6422934,0.5581660,0,2
2016-06-15 16:27:52,0.4493807,-0.0161127,0.7602085,0.3227058,0.5939776,0.4218562,0.1557241,0.2523742,0.6924341,0.7397419,1.0450351,0.5679909,0.0826572,0.7497719,0.6688169,0.8343759,0.6477126,0.6469155,0.7465648,0.4645064,0.4395215,0.6266187,0.8532550,0.5490636,0.2406550,0.1493173,0.1142009,0.0930378,0.1959014,0.1098883,0.4316147,0.6409805,0.0974870,0.0650777,0.0957965,0.5555316,0.1850610,0.3216348,0.8745373,-0.0891123,0.7710788,0.5294890,0.4477540,0.3975852,0.6150529,0.1816151,0.3571854,0.9330315,0.3535898,0.5277756,0.3378928,-1,2
2016-06-15 16:27:54,0.4082453,-0.0155584,0.5254850,0.4530355,0.3091381,0.4279229,0.2321596,0.3725760,0.5855598,0.7391024,0.7121917,0.5200594,0.2893020,0.7153575,0.4779917,0.7785003,0.6209966,0.6123124,0.5798998,0.5175444,0.3932558,0.7662409,0.8485495,0.7271388,0.3342223,0.2195308,0.2053817,0.1784534,0.1339384,0.3541552,0.3114725,0.4398863,0.1711425,0.0358667,0.0438648,0.5537245,0.1926784,0.1822688,0.9568415,-0.0467124,0.8166192,0.3719696,0.4439588,0.3939796,0.4167098,0.3132065,0.5990821,0.7026984,0.2596960,0.5334636,0.5157356,-1,2
2016-06-15 16:27:56,0.2749364,-0.0160185,0.5539491,0.2000433,0.5275341,0.3278228,0.1108335,0.4226721,0.6728024,0.8528670,0.7912362,0.5370945,0.1931449,0.7254583,0.8432982,0.8010722,0.5178479,0.5960268,0.6723287,0.4796903,0.4577959,0.6749901,0.8307740,0.7439797,0.2260581,0.2024321,0.1355266,0.0547892,0.1147593,0.1390990,0.4315817,0.2074631,0.0923766,0.0256848,0.0533213,0.5839281,0.2091760,0.3661851,0.6560583,0.3260271,0.5753072,0.3337012,0.6639727,0.1471700,0.5418993,0.3359912,0.2188402,0.8484338,0.3609651,0.4921839,0.5044228,-1,2
2016-06-15 16:27:59,0.4882307,-0.0155551,0.6880701,0.4385603,0.4226162,0.4774674,0.3086749,0.3240190,0.5724297,0.6294119,0.7839955,0.8036690,0.0402305,0.4393905,0.7541345,0.6883773,0.5335187,0.7312178,0.5958906,0.5082328,0.5148847,0.7255805,0.8697101,0.7050490,0.3395411,0.3682830,0.1960166,0.2733960,0.1767790,0.1474020,0.3974331,0.1734330,0.2682187,0.1035489,0.0721965,0.4908937,0.3418547,0.2958069,0.8532661,0.0350419,0.6214496,0.4507147,0.8082718,-0.2576030,1.2001150,0.1109818,0.4322174,0.8263315,0.1037962,0.6246029,0.8046687,0,2
2016-06-15 16:28:01,0.4128159,-0.0131436,0.6272368,0.2863983,0.6039980,0.4875785,0.2791582,0.3301896,0.7997790,0.7950456,0.5391216,0.7481449,0.0380361,0.6936122,0.7668562,0.7151546,0.5401756,0.7404720,0.6565517,0.5395200,0.5020016,0.6054290,0.7892460,0.6079088,0.2287341,0.1817743,0.1097752,0.3236069,0.0795570,0.0607331,0.4476943,0.1610440,0.0832799,0.0383729,0.0952849,0.4574395,0.3835786,0.3123304,0.8506327,0.0172013,0.7452130,0.0872486,0.9702984,0.0120535,0.6010819,0.3181571,0.3893829,0.6943373,0.3278696,0.5850219,0.3497281,-1,2
2016-06-15 16:28:03,0.3115011,-0.0160581,0.4637118,0.3295691,0.4646115,0.3884895,0.1403930,0.4232035,0.5432873,0.7565107,0.7499384,0.7579115,0.1524653,0.8116433,0.6835477,0.6952713,0.6837032,0.5421332,0.8226057,0.4513204,0.4951282,0.7536852,0.7155780,0.7179065,0.2622973,0.1686549,0.1263617,0.1824530,0.1001447,0.1979914,0.3132537,0.2276890,0.1951730,0.0198556,0.0682333,0.6323076,0.2169954,0.2020631,0.8686454,0.1376770,0.6329366,0.3149533,0.6634255,0.2885779,0.5259639,0.2822675,0.0560857,1.0068314,0.4505744,0.4438896,0.5427817,-1,2
2016-06-15 16:28:06,0.4554748,-0.0159813,0.7019302,0.4066657,0.4661218,0.4309562,0.2420420,0.3622102,0.5607111,0.7126776,0.7213662,0.7007120,0.1493394,0.5427675,0.7573766,0.6920065,0.5725108,0.7285732,0.6604963,0.5164504,0.4416347,0.7436519,0.7495568,0.6908592,0.3186499,0.1551172,0.1982244,0.2172228,0.0994182,0.2213828,0.4213672,0.1658270,0.2815684,0.0705974,0.1277108,0.5056069,0.3211023,0.3601862,0.7028622,0.2827262,0.5992709,0.0582682,1.0941362,-0.4551139,1.1131115,0.1943599,0.5287510,0.4632801,0.7270898,0.3298396,0.4119396,0,2
2016-06-15 16:28:08,0.4074836,-0.0161145,0.6301190,0.3933643,0.5113169,0.4137673,0.1592856,0.3393999,0.5244824,0.6867961,0.9683815,0.6393358,0.0567241,0.7962256,0.5180245,0.8869526,0.6904883,0.6174859,0.8053378,0.4929581,0.4016023,0.7330985,0.7330757,0.6404451,0.3395660,0.1261237,0.1942130,0.1590763,0.1632281,0.1172572,0.3690351,0.4657514,0.2065196,0.0148820,0.1308831,0.6431005,0.2924580,0.2534656,0.8673813,0.1072312,0.4613767,0.7299631,0.4438981,0.2818419,0.5395163,0.3000012,0.2352314,0.8370508,0.4254388,0.3797390,0.6750168,-1,2
2016-06-15 16:28:10,0.2856011,-0.0160974,0.6953001,0.2534483,0.5584349,0.3247894,0.1347767,0.4168905,0.6216909,0.7709682,0.8298036,0.6338948,0.1921932,0.5585072,0.8469011,0.7439281,0.6472434,0.6522240,0.7660273,0.5133957,0.4518030,0.7246307,0.7909474,0.6641379,0.1853151,0.1261362,0.1061728,0.1541698,0.0875635,0.0790207,0.3445601,0.2047707,0.1768269,0.0191875,0.1310211,0.6626146,0.2759025,0.4662922,0.5796635,0.2782161,0.6603022,0.4140661,0.5712129,0.2799846,0.4825235,0.3220964,0.2694930,0.7734723,0.2859027,0.6956367,0.4473555,-1,2
2016-06-15 16:28:13,0.3800600,-0.0160079,0.6842175,0.2242626,0.3258667,0.4006228,0.1808317,0.3930491,0.7994125,0.6743439,0.6994223,0.5475570,-0.0433751,0.8644617,0.8697354,0.7644454,0.5996685,0.5620713,0.6568811,0.4485023,0.4502890,0.7484202,0.8069128,0.7629739,0.2245410,0.2661355,0.1016020,0.1571596,0.0953415,0.1248779,0.2535579,0.1486254,0.0912840,0.0484159,0.0779259,0.6110406,0.2060716,0.4500424,0.6946864,0.1987918,0.3889395,0.5484181,0.6841407,0.2609237,0.6161089,0.3060282,0.1518378,0.8119738,0.3021578,0.4439979,0.6731817,0,2
2016-06-15 16:28:15,0.6413456,-0.0155711,0.6884417,0.6094605,0.3523687,0.5927341,0.3654889,0.4306188,0.4529670,0.5516653,0.4694966,0.7314549,0.0775396,0.3624689,0.5490157,0.7164421,0.5489640,0.6653071,0.6466483,0.4316828,0.4733390,0.7283979,0.8633974,0.7761987,0.4642774,0.2443418,0.2031950,0.3948868,0.1067652,0.3321510,0.3984295,0.3185531,0.1708103,0.1397747,0.1238305,0.3431457,0.4267929,0.2208770,0.9340465,0.0617726,0.3251165,0.8177780,0.6717003,0.0065717,0.6455279,0.3387600,0.1914580,0.8108520,0.2306775,0.5123056,0.7610130,0,2
2016-06-15 16:28:17,0.2635099,-0.0161182,0.6018865,0.2032358,0.3662120,0.3217561,0.0978051,0.3588432,0.6656370,0.8981036,0.9775498,0.6116433,0.0586773,0.6434679,0.7571436,0.7547744,0.6236820,0.6037825,0.8145565,0.5204334,0.3890321,0.6999765,0.7477145,0.6814005,0.2076177,0.0754603,0.1268198,0.0632369,0.1815883,0.0843570,0.3849813,0.3998656,0.1192861,0.0247420,0.0509906,0.6263302,0.3650241,0.3713317,0.6960943,0.2123698,0.6683644,0.2725629,0.7603035,0.0810583,0.5839806,0.3410509,0.0130463,0.9882157,0.2875898,0.5716868,0.5264004,0,2
2016-06-15 16:28:19,0.3434953,-0.0159801,0.4462755,0.1873606,0.5709452,0.3611895,0.1211877,0.5292492,0.6640499,0.7389920,0.6660026,0.2706997,0.2401297,0.5494954,0.7159802,0.6791602,0.5596636,0.5581539,0.6075855,0.5439630,0.5283244,0.7162103,0.7984631,0.7897443,0.3115796,0.2897388,0.1042054,0.3275926,0.1697706,0.1370705,0.3504617,0.1379085,0.0824223,0.0198448,0.0465815,0.4085930,0.1620169,0.3937964,0.5721518,0.4472382,0.4677867,0.5348367,0.4841252,0.1552385,0.7244764,0.3057008,0.2042255,0.8480281,0.2884185,0.5666052,0.4968767,-1,2
2016-06-15 16:28:22,0.4173865,-0.0155781,0.3913239,0.2444642,0.5148757,0.4623007,0.1526695,0.5291513,0.6210548,0.6614029,0.6837291,0.4332144,0.0450596,0.7754580,0.7197073,0.5954048,0.5448398,0.5923919,0.7106097,0.5634228,0.5238183,0.7556219,0.7824723,0.7545796,0.3529306,0.3160169,0.4014491,0.2910306,0.1264723,0.0998576,0.4117844,0.1685249,0.0626080,0.0253198,0.0643071,0.4255606,0.2454968,0.3195187,0.6718347,0.3402929,0.5320444,0.5404984,0.4829981,0.3678744,0.4045368,0.2818062,0.3231139,0.8560017,0.3080859,0.6366781,0.4731149,-1,2
